shipment_id,zone,latitude,longitude,distance_km,weight_kg,package_type,vehicle_type,route_id,stops_per_route,month,day,hour,is_weekend,is_festive,peak_hour,promised_delivery_hrs,actual_delivery_hrs,delay_hrs,on_time,first_attempt,total_cost_inr,fuel_cost_inr,labor_cost_inr,route_efficiency,cost_per_km
DEL100430,Delhi_NCR,28.43113655294094,77.15875185413923,8.92,1.51,Heavy,Van,RT-159,18,5,25,14,1,0,0,9.41,2.67,1.05,1,1,432.84,196.16,237.42,83.2,48.55
DEL100431,Chennai,13.172561446893136,80.21480996939924,3.98,11.34,Express,3-Wheeler,RT-173,20,12,4,9,0,0,0,2.71,2.75,1.02,0,1,394.29,63.64,256.11,77.4,99.13
DEL100432,Hyderabad,17.268184802143995,78.57519736978442,13.13,0.14,Express,Van,RT-178,20,4,25,6,0,0,0,2.3,2.8,0.68,0,0,650.16,288.89,258.05,54.2,49.51
DEL100433,Delhi_NCR,28.500681891067984,76.98103458442162,28.48,1.1,Standard,3-Wheeler,RT-110,11,10,10,10,0,0,1,9.21,5.59,2.95,1,0,837.69,455.76,283.53,53.8,29.41
DEL100434,Delhi_NCR,28.482353176716146,77.03115054541004,5.6,1.64,Standard,3-Wheeler,RT-149,14,2,3,16,0,0,0,8.49,2.41,0.96,1,1,312.11,89.53,196.46,79.2,55.78
DEL100435,Chennai,13.152700602275454,80.22984646487598,3.43,1.75,Express,Van,RT-103,10,8,23,8,0,0,0,3.71,1.53,0.63,1,1,215.2,75.45,133.7,90.2,62.75
DEL100436,Delhi_NCR,28.502440637075356,77.41448105470643,7.04,0.95,Standard,2-Wheeler,RT-140,21,10,7,18,1,0,1,6.6,3.55,1.68,1,1,405.28,84.53,292.15,75.6,57.53
DEL100437,Kolkata,22.707853649233034,88.5047024487661,9.2,3.27,Standard,Van,RT-158,5,7,10,10,0,0,1,11.74,2.39,1.56,1,1,350.57,202.36,123.79,83.9,38.11
DEL100438,Chennai,12.945518484552615,80.21280983604524,16.3,5.19,Heavy,3-Wheeler,RT-159,6,11,13,9,0,0,0,10.45,2.15,0.63,1,1,387.21,260.86,123.27,80.5,23.75
DEL100439,Delhi_NCR,28.892494828070436,77.340408733417,8.6,6.98,Heavy,2-Wheeler,RT-161,18,2,4,9,0,0,0,6.79,2.78,1.02,1,1,392.98,103.22,241.36,71.8,45.69
DEL100440,Delhi_NCR,28.41358371061278,76.84564321388234,13.27,4.09,Standard,3-Wheeler,RT-124,8,6,18,6,1,0,0,9.07,3.32,1.86,1,1,427.29,212.34,180.11,83.2,32.2
DEL100441,Ahmedabad,23.042786275362467,72.68184404117231,7.74,4.75,Heavy,2-Wheeler,RT-178,13,8,11,17,1,0,1,9.33,2.62,1.41,1,0,439.5,92.87,195.72,62.1,56.79
DEL100442,Mumbai,19.092415809078723,72.89934375241029,9.52,2.0,Heavy,3-Wheeler,RT-132,10,7,25,18,1,0,1,7.01,3.0,2.01,1,1,320.59,152.29,185.13,79.7,33.68
DEL100443,Mumbai,18.897463164980486,72.94703403141729,6.2,4.37,Express,3-Wheeler,RT-118,21,1,4,15,0,0,0,2.19,3.31,1.46,0,1,414.23,99.16,283.86,80.2,66.84
DEL100444,Kolkata,22.687736106210078,88.33314700262764,4.92,0.9,Standard,Van,RT-156,15,5,24,9,0,0,0,9.87,2.16,0.75,1,1,330.97,108.22,195.43,82.4,67.28
DEL100445,Pune,18.59390296273133,74.03934299617023,16.64,1.27,Standard,2-Wheeler,RT-114,8,2,14,10,1,0,1,7.7,2.87,1.35,1,1,386.84,199.69,164.35,81.6,23.25
DEL100446,Ahmedabad,22.990753291825538,72.60466592623895,8.09,0.95,Standard,3-Wheeler,RT-140,13,6,18,13,0,0,1,7.99,2.93,1.49,1,1,343.3,129.46,206.5,75.7,42.43
DEL100447,Chennai,12.96485518323383,80.29821360475846,13.84,1.57,Standard,2-Wheeler,RT-168,20,7,8,19,0,0,1,6.73,2.89,0.89,1,1,422.91,166.12,261.24,74.9,30.55
DEL100448,Mumbai,19.109917014646523,72.94037472526509,6.13,0.84,Standard,3-Wheeler,RT-179,7,7,27,10,0,0,1,8.48,2.7,1.72,1,1,237.47,98.1,150.67,86.5,38.73
DEL100449,Delhi_NCR,28.798957079807945,77.07717933086371,10.71,8.15,Standard,3-Wheeler,RT-159,8,3,10,16,0,0,0,9.5,2.29,0.93,1,1,393.65,171.42,144.05,88.7,36.74
DEL100450,Kolkata,22.720281523942464,88.38656010353615,2.02,0.94,Standard,3-Wheeler,RT-121,7,7,5,12,1,0,1,6.7,2.16,1.4,1,1,175.29,32.29,131.52,86.1,86.85
DEL100451,Hyderabad,17.30528418799237,78.54356469135908,8.48,0.26,Fragile,Van,RT-142,17,5,23,11,0,0,1,9.69,3.5,1.85,1,1,466.88,186.64,258.52,76.1,55.03
DEL100452,Bangalore,13.07764147265339,77.56086658697363,6.58,1.87,Standard,Van,RT-131,23,8,7,12,0,0,1,8.39,3.85,1.74,1,1,502.75,144.82,318.89,78.4,76.38
DEL100453,Pune,18.614294814249686,74.02184297642972,20.51,0.15,Express,2-Wheeler,RT-112,5,12,12,8,0,0,0,2.96,1.7,0.37,1,1,337.85,246.1,99.65,100.0,16.47
DEL100454,Delhi_NCR,28.5384522436889,77.48846503090066,4.38,0.29,Express,2-Wheeler,RT-137,10,8,25,17,0,0,1,2.89,2.79,1.78,1,1,241.5,52.55,177.8,79.4,55.14
DEL100455,Bangalore,12.849249034817067,77.52070548394087,9.76,0.62,Standard,3-Wheeler,RT-125,7,7,3,10,0,0,1,9.41,2.31,1.16,1,1,309.52,156.24,136.88,87.7,31.7
DEL100456,Delhi_NCR,28.492112419619012,77.42579279700551,13.04,1.56,Fragile,3-Wheeler,RT-104,7,6,26,16,0,0,0,9.68,3.01,1.7,1,1,383.97,208.57,161.26,79.8,29.46
DEL100457,Bangalore,13.029002393313737,77.5032364991278,18.9,1.42,Express,2-Wheeler,RT-148,20,2,4,8,0,0,0,3.36,3.46,1.18,0,1,506.53,226.84,281.24,78.0,26.8
DEL100458,Delhi_NCR,28.620161709184174,77.23070861754886,17.44,4.02,Standard,3-Wheeler,RT-104,14,6,10,19,0,0,1,10.54,4.16,2.17,1,1,583.09,279.03,257.45,76.4,33.44
DEL100459,Delhi_NCR,28.44173204249469,77.41769145788514,10.25,3.36,Heavy,2-Wheeler,RT-170,21,12,4,9,0,0,0,6.82,3.19,1.23,1,1,429.58,123.0,279.65,78.1,41.91
DEL100460,Delhi_NCR,28.801801767720765,77.15364474150364,11.15,1.39,Standard,2-Wheeler,RT-147,11,11,15,18,0,1,1,11.79,3.51,2.45,1,1,338.35,133.8,210.89,83.3,30.35
DEL100461,Hyderabad,17.58849431534071,78.44621634274628,20.5,1.02,Express,Van,RT-117,17,9,10,17,0,0,1,3.17,3.28,1.15,0,1,693.54,450.96,250.84,74.6,33.83
DEL100462,Chennai,13.2436441276146,80.26697999970091,10.13,0.95,Standard,2-Wheeler,RT-105,15,2,21,19,0,0,1,9.37,2.62,0.84,1,1,315.27,121.55,211.79,82.7,31.13
DEL100463,Hyderabad,17.47213494563888,78.35808421335352,11.88,3.72,Heavy,2-Wheeler,RT-165,14,1,22,13,1,0,1,11.34,2.99,1.43,1,1,381.79,142.52,216.69,80.3,32.15
DEL100464,Ahmedabad,23.126385551660928,72.58549793758412,20.88,0.13,Standard,2-Wheeler,RT-176,11,11,16,16,0,0,0,8.29,3.82,1.69,1,1,452.74,250.55,221.7,83.5,21.68
DEL100465,Mumbai,18.923005032602116,72.75378225599273,36.53,0.1,Express,Van,RT-141,10,5,15,11,0,0,1,2.27,5.48,2.49,0,1,1078.28,803.6,271.84,86.5,29.52
DEL100466,Mumbai,19.101890057637274,72.9082198866368,12.49,3.97,Standard,Van,RT-151,5,11,19,9,0,0,0,10.36,2.36,1.21,1,1,474.84,274.81,122.66,86.7,38.01
DEL100467,Kolkata,22.651773767829205,88.51159031855623,14.54,1.62,Express,3-Wheeler,RT-110,21,6,20,12,1,0,1,2.75,4.22,2.07,0,1,570.57,232.7,315.69,75.9,39.23
DEL100468,Mumbai,18.885732963089364,72.96944894710211,17.14,0.35,Heavy,2-Wheeler,RT-125,16,3,19,9,0,0,0,6.97,3.56,1.33,1,0,595.33,205.72,252.49,63.9,34.73
DEL100469,Ahmedabad,22.987482388819515,72.67163541063144,20.77,0.67,Standard,Van,RT-120,8,8,18,20,0,0,1,9.86,3.46,1.68,1,1,655.24,456.86,184.99,81.0,31.55
DEL100470,Delhi_NCR,28.809531756930827,77.17855562848987,19.17,6.74,Express,3-Wheeler,RT-165,7,7,26,8,1,0,0,2.08,2.72,1.13,0,1,478.97,306.74,151.3,89.5,24.98
DEL100471,Ahmedabad,23.09204855972466,72.56287002263674,7.35,4.91,Standard,Van,RT-139,10,2,12,14,1,0,0,11.43,1.27,0.33,1,1,327.91,161.72,124.41,91.1,44.61
DEL100472,Delhi_NCR,28.635583949466405,77.37514582839734,12.99,3.09,Heavy,Van,RT-155,20,12,25,15,1,0,0,7.66,3.74,1.74,1,0,766.97,285.78,291.07,43.8,59.04
DEL100473,Pune,18.5148162992933,73.85733947959763,19.25,1.65,Standard,2-Wheeler,RT-150,17,7,16,13,0,0,1,6.77,3.37,1.27,1,1,481.64,230.96,254.01,83.0,25.02
DEL100474,Bangalore,12.972974356537605,77.73988723835302,23.25,1.84,Heavy,3-Wheeler,RT-119,13,1,1,15,0,1,0,7.49,4.84,2.46,1,0,738.75,371.95,273.45,57.9,31.78
DEL100475,Ahmedabad,23.017041609474173,72.53475231862716,9.78,9.25,Heavy,2-Wheeler,RT-179,15,9,16,8,0,0,0,9.47,2.22,0.39,1,1,401.5,117.31,197.59,82.7,41.07
DEL100476,Delhi_NCR,28.75600701016539,77.37818474889566,12.8,8.44,Standard,2-Wheeler,RT-156,24,7,2,14,1,0,0,11.51,4.19,1.68,1,1,553.52,153.66,338.48,70.9,43.23
DEL100477,Hyderabad,17.285223117483238,78.38395593946458,13.68,0.61,Standard,Van,RT-104,17,6,24,10,0,0,1,9.5,3.81,1.85,1,1,592.54,301.03,269.48,68.4,43.3
DEL100478,Ahmedabad,22.978394397952197,72.56958828231643,10.93,4.17,Standard,Van,RT-113,23,2,15,19,0,0,1,11.52,3.68,1.56,1,0,733.44,240.38,312.8,54.1,67.13
DEL100479,Bangalore,12.957622842616894,77.71208921793716,12.61,0.55,Heavy,3-Wheeler,RT-123,7,3,7,17,1,0,1,10.62,3.49,2.21,1,1,390.82,201.75,178.32,87.7,30.99
DEL100480,Hyderabad,17.477901654708585,78.51732499861745,1.92,0.6,Standard,3-Wheeler,RT-167,16,1,28,19,1,0,1,9.59,2.36,1.25,1,1,244.88,30.73,210.52,76.2,127.5
DEL100481,Chennai,12.990949978643862,80.31036188827119,45.0,2.82,Express,2-Wheeler,RT-151,23,10,1,7,1,0,0,2.02,6.97,2.82,0,1,1016.35,540.0,428.09,63.3,22.59
DEL100482,Bangalore,12.964950508589357,77.7926867283053,9.52,1.3,Heavy,2-Wheeler,RT-147,12,5,5,10,1,0,1,8.0,2.58,1.36,1,1,296.83,114.3,186.17,81.6,31.16
DEL100483,Hyderabad,17.47194974840351,78.34419265954757,9.99,6.7,Standard,2-Wheeler,RT-146,18,9,10,9,1,0,0,6.34,3.02,1.13,1,0,570.31,119.84,249.74,61.4,57.1
DEL100484,Hyderabad,17.486662146726403,78.4137864054011,3.15,0.23,Express,3-Wheeler,RT-159,13,6,22,6,0,0,0,2.94,1.28,0.11,1,1,194.63,50.33,148.8,88.7,61.87
DEL100485,Pune,18.571581799171522,73.77089234444873,2.74,1.79,Standard,3-Wheeler,RT-172,21,5,21,10,1,0,1,6.37,2.96,1.25,1,1,339.88,43.77,271.73,77.7,124.24
DEL100486,Delhi_NCR,28.48744071858798,77.39901608123405,14.25,6.27,Standard,2-Wheeler,RT-102,10,12,4,16,1,0,0,7.01,3.15,1.56,1,1,424.1,171.03,190.18,85.0,29.76
DEL100487,Mumbai,18.952230800660583,73.00111233757288,19.29,5.86,Heavy,Van,RT-108,8,3,14,10,0,0,1,8.46,4.09,2.35,1,1,667.29,424.41,207.19,88.7,34.59
DEL100488,Ahmedabad,23.005855217690883,72.62857638201174,17.31,0.43,Standard,2-Wheeler,RT-123,8,5,13,13,0,0,1,9.09,3.94,2.57,1,1,431.06,207.72,202.0,78.9,24.9
DEL100489,Pune,18.573537643377456,73.90379642594351,6.12,1.14,Standard,Van,RT-103,23,8,1,18,1,0,1,7.3,3.22,1.51,1,1,420.87,134.64,296.7,73.4,68.77
DEL100490,Bangalore,12.906858736843857,77.52442553172989,16.73,2.41,Heavy,3-Wheeler,RT-108,16,12,16,16,0,1,0,10.4,4.26,2.16,1,1,578.37,267.71,277.1,82.3,34.57
DEL100491,Hyderabad,17.26161627409685,78.40638124043426,9.89,0.43,Standard,2-Wheeler,RT-100,6,2,23,12,1,0,1,9.54,3.09,1.93,1,1,285.54,118.67,156.24,91.4,28.87
DEL100492,Mumbai,19.14392325573908,73.03149144553454,8.42,8.61,Fragile,Van,RT-134,21,5,9,11,0,0,1,10.15,3.93,2.08,1,1,646.05,185.34,305.44,67.6,76.69
DEL100493,Delhi_NCR,28.835602241131525,77.33624534357472,4.06,6.16,Fragile,3-Wheeler,RT-173,19,6,22,12,0,0,1,10.4,3.86,2.36,1,0,645.34,64.99,287.14,38.3,158.87
DEL100494,Bangalore,13.075956570138654,77.6827447162166,6.65,0.46,Standard,3-Wheeler,RT-111,14,10,16,9,0,0,0,10.36,2.38,1.05,1,1,302.78,106.34,195.17,83.5,45.56
DEL100495,Mumbai,18.967129085904702,73.02215850921175,14.45,0.32,Standard,3-Wheeler,RT-117,7,8,19,15,0,0,0,11.62,2.47,1.46,1,1,381.14,231.15,142.31,90.3,26.38
DEL100496,Hyderabad,17.484756309167043,78.49615422084315,12.91,0.22,Express,2-Wheeler,RT-177,24,8,15,11,0,0,1,2.37,4.15,1.75,0,0,687.15,154.91,337.09,48.6,53.23
DEL100497,Delhi_NCR,28.455494734606738,77.1129388806645,11.8,6.0,Standard,3-Wheeler,RT-109,8,5,26,18,0,0,1,7.62,2.96,1.83,1,1,422.52,188.84,167.76,81.4,35.8
DEL100498,Ahmedabad,23.042071654240385,72.67291272190454,1.83,0.54,Standard,Van,RT-173,5,9,14,16,0,0,0,6.57,0.66,0.11,1,1,96.64,40.25,62.93,100.0,52.82
DEL100499,Ahmedabad,23.059329644037557,72.57608010979408,11.88,1.35,Express,2-Wheeler,RT-117,5,4,20,15,0,0,0,2.75,1.6,0.58,1,1,243.23,142.51,96.06,87.8,20.48
DEL100500,Chennai,13.240720131404263,80.12768014833158,7.28,1.49,Standard,2-Wheeler,RT-123,22,12,10,11,0,0,1,8.37,3.77,1.91,1,1,431.39,87.35,307.97,66.0,59.27
DEL100501,Bangalore,12.947891949909181,77.46470863631,12.96,2.28,Heavy,Van,RT-100,8,9,21,10,0,1,1,8.98,3.45,2.19,1,1,480.36,285.21,184.77,88.4,37.05
DEL100502,Mumbai,19.182956854345118,73.02542296565974,21.12,0.19,Standard,2-Wheeler,RT-178,19,11,12,17,1,1,1,7.02,5.29,2.84,1,1,625.94,253.46,336.98,68.5,29.64
DEL100503,Kolkata,22.498013065342672,88.50041958687969,8.0,0.64,Standard,3-Wheeler,RT-171,14,7,28,13,0,1,1,9.89,3.91,2.74,1,1,397.39,127.98,248.96,83.6,49.68
DEL100504,Chennai,12.966887292184758,80.32769254041098,11.36,6.7,Standard,3-Wheeler,RT-115,21,6,1,10,0,0,1,9.71,3.89,1.67,1,1,512.33,181.71,304.13,73.6,45.11
DEL100505,Delhi_NCR,28.77698095179839,77.363434743789,30.34,5.98,Fragile,3-Wheeler,RT-114,16,4,21,9,0,0,0,7.59,5.18,2.45,1,1,919.55,485.41,309.2,73.0,30.31
DEL100506,Pune,18.40450163890011,74.0388431071222,12.58,3.8,Express,2-Wheeler,RT-161,24,2,17,9,0,0,0,3.36,3.07,0.81,1,1,437.63,150.99,299.37,79.2,34.78
DEL100507,Kolkata,22.654334847224614,88.30666288338514,10.52,0.1,Heavy,2-Wheeler,RT-104,16,8,9,17,0,0,1,11.37,3.49,1.8,1,1,370.42,126.26,250.32,82.5,35.2
DEL100508,Pune,18.607348666214712,73.83445635952448,6.19,0.99,Standard,2-Wheeler,RT-144,20,6,23,10,0,0,1,10.64,3.01,1.5,1,1,364.75,74.26,265.46,87.3,58.94
DEL100509,Chennai,13.19910153582645,80.12814509760298,17.0,2.47,Standard,3-Wheeler,RT-151,9,12,19,13,1,0,1,7.36,2.77,1.27,1,0,602.31,271.98,169.07,65.8,35.43
DEL100510,Hyderabad,17.49629009211128,78.48924446682572,5.48,0.8,Standard,3-Wheeler,RT-170,20,3,25,12,1,1,1,11.27,4.63,2.66,1,1,456.85,87.68,322.14,76.1,83.37
DEL100511,Bangalore,12.833787064568405,77.5346628398906,21.65,6.01,Standard,3-Wheeler,RT-106,21,7,18,14,1,0,0,6.4,4.94,2.22,1,1,754.82,346.36,341.03,69.2,34.87
DEL100512,Pune,18.403101009069328,73.89063038963936,15.62,2.51,Express,3-Wheeler,RT-126,19,10,28,18,0,1,1,3.68,4.28,2.25,0,1,552.37,249.99,301.86,78.4,35.35
DEL100513,Kolkata,22.505442841266,88.40942511950422,7.45,0.19,Express,2-Wheeler,RT-112,17,7,7,18,0,0,1,3.86,2.88,1.66,1,1,358.11,89.37,236.85,81.2,48.09
DEL100514,Delhi_NCR,28.548618903854308,77.00994337805488,6.33,5.99,Standard,2-Wheeler,RT-116,12,6,9,12,0,0,1,11.55,2.57,1.23,1,1,271.58,75.97,185.87,81.3,42.9
DEL100515,Delhi_NCR,28.7715965993658,76.83369998518485,6.43,7.91,Fragile,Van,RT-143,6,2,22,6,1,0,0,6.24,1.65,1.04,1,1,369.61,141.55,105.81,83.1,57.45
DEL100516,Mumbai,19.256302747836394,73.00567916231735,2.78,0.2,Standard,3-Wheeler,RT-112,12,8,26,12,1,0,1,6.91,2.16,1.29,1,1,189.44,44.42,171.7,79.4,68.23
DEL100517,Kolkata,22.63373163912924,88.40762754953758,14.05,1.9,Fragile,2-Wheeler,RT-172,14,1,21,15,0,0,0,11.49,2.66,0.98,1,1,368.53,168.63,205.19,81.3,26.22
DEL100518,Ahmedabad,23.12846049962793,72.53706603590574,2.04,0.9,Standard,2-Wheeler,RT-104,11,1,12,14,0,0,0,9.49,0.83,0.13,1,1,142.1,24.5,117.03,89.6,69.59
DEL100519,Delhi_NCR,28.439484581095414,76.96765711893667,10.11,1.25,Standard,2-Wheeler,RT-132,14,6,7,15,0,0,0,10.77,2.92,1.41,1,0,444.88,121.37,214.15,60.5,43.99
DEL100520,Hyderabad,17.52810239754507,78.31213459335427,9.71,0.5,Standard,2-Wheeler,RT-103,8,5,14,9,1,0,0,6.1,1.38,0.37,1,0,327.64,116.58,112.34,71.5,33.73
DEL100521,Mumbai,19.11226307578757,73.04863125485738,8.67,2.16,Standard,Van,RT-125,15,9,15,15,1,0,0,8.51,2.91,1.3,1,1,432.5,190.78,221.85,90.2,49.87
DEL100522,Ahmedabad,23.121139218767507,72.60428913780872,14.0,7.92,Express,Van,RT-167,13,12,15,9,0,1,0,3.72,3.31,1.6,1,1,592.22,307.92,219.85,83.7,42.31
DEL100523,Kolkata,22.422274318250324,88.49098073003499,7.46,1.75,Standard,Van,RT-115,8,7,6,16,1,0,0,9.48,2.39,1.18,1,1,301.95,164.11,147.48,80.4,40.48
DEL100524,Kolkata,22.609642477862025,88.24022654897085,11.89,0.22,Standard,Van,RT-121,7,2,21,11,0,0,1,11.1,2.93,1.53,1,1,412.04,261.66,158.7,82.2,34.64
DEL100525,Bangalore,12.832850049688176,77.7683693868028,21.65,2.42,Express,Van,RT-135,15,12,14,16,1,0,0,2.82,2.95,0.85,0,1,663.76,476.19,223.23,82.6,30.67
DEL100526,Bangalore,13.034220092028328,77.74025037976087,14.97,1.04,Express,3-Wheeler,RT-157,7,7,2,7,1,1,0,2.93,3.12,1.83,0,1,434.5,239.55,165.04,90.6,29.02
DEL100527,Mumbai,19.24554050512702,72.9215317056145,8.19,4.84,Heavy,2-Wheeler,RT-154,22,3,8,12,1,0,1,7.97,4.03,1.73,1,0,623.53,98.32,317.19,51.9,76.1
DEL100528,Delhi_NCR,28.65872317587752,77.1012991872247,10.72,1.43,Standard,Van,RT-134,23,1,13,16,0,0,0,7.85,3.47,1.51,1,1,554.14,235.8,305.56,70.3,51.7
DEL100529,Kolkata,22.510931305726892,88.35210858630055,8.68,0.54,Express,2-Wheeler,RT-124,18,11,23,10,0,0,1,3.7,3.98,2.14,0,1,407.29,104.14,283.28,69.3,46.93
DEL100530,Kolkata,22.670857879505554,88.4106732008553,9.63,0.53,Express,2-Wheeler,RT-171,15,8,6,17,0,0,1,3.49,3.41,1.76,1,1,376.18,115.55,239.37,76.0,39.07
DEL100531,Ahmedabad,23.128504657990966,72.58867600287584,12.11,3.66,Standard,2-Wheeler,RT-160,6,12,5,15,0,0,0,11.49,1.5,0.53,1,1,267.88,145.35,100.46,86.3,22.11
DEL100532,Ahmedabad,23.07141791574375,72.6262615106184,3.92,0.77,Standard,3-Wheeler,RT-117,6,3,5,14,1,1,0,8.87,2.22,1.73,1,1,192.41,62.79,125.78,86.0,49.03
DEL100533,Hyderabad,17.457094006807214,78.54592182057993,3.26,3.64,Standard,2-Wheeler,RT-157,6,11,25,11,0,0,1,11.47,1.74,0.85,1,0,308.31,39.08,109.04,68.2,94.68
DEL100534,Chennai,12.944973387349922,80.22809094438644,5.83,0.58,Standard,2-Wheeler,RT-175,14,8,1,13,0,1,1,10.9,3.77,2.19,1,1,306.7,70.0,243.8,79.3,52.58
DEL100535,Pune,18.426056200702085,73.86535339829344,14.39,0.97,Standard,3-Wheeler,RT-156,19,7,9,14,1,0,0,11.91,3.18,1.0,1,1,532.27,230.17,263.19,77.4,37.0
DEL100536,Kolkata,22.570683474017443,88.42827849084091,15.54,1.57,Standard,Van,RT-162,16,12,6,13,0,0,1,11.69,3.46,1.72,1,1,596.52,341.93,249.06,78.8,38.38
DEL100537,Mumbai,19.27773897366379,72.93019531996451,16.89,7.17,Express,3-Wheeler,RT-111,15,2,20,16,0,0,0,2.33,2.83,0.64,0,1,508.5,270.2,219.1,78.3,30.11
DEL100538,Bangalore,13.060257870661797,77.62719312082332,5.99,6.71,Express,Van,RT-110,21,1,26,12,0,0,1,3.63,2.99,1.48,1,1,460.13,131.85,272.8,72.4,76.78
DEL100539,Delhi_NCR,28.717052015688164,76.84965255129364,11.32,0.58,Fragile,2-Wheeler,RT-112,22,7,7,9,0,0,0,10.49,3.83,1.59,1,1,449.17,135.81,310.09,76.0,39.69
DEL100540,Ahmedabad,23.000878316168368,72.57237061864103,8.36,1.11,Express,2-Wheeler,RT-134,18,1,9,10,0,0,1,3.01,2.61,1.19,1,1,317.61,100.28,235.43,90.9,38.01
DEL100541,Hyderabad,17.415372674252282,78.31597706092583,9.88,0.4,Standard,3-Wheeler,RT-126,21,6,5,6,1,0,0,10.29,2.32,0.34,1,1,408.75,158.06,249.07,88.2,41.38
DEL100542,Mumbai,18.913010843898995,72.83304429233739,8.26,1.78,Heavy,3-Wheeler,RT-166,19,11,14,11,0,1,1,10.33,3.76,1.86,1,1,420.27,132.19,283.52,68.9,50.87
DEL100543,Chennai,13.238613076360421,80.18283675177575,12.52,1.54,Heavy,3-Wheeler,RT-144,16,10,5,16,1,0,0,8.28,1.97,0.65,1,1,447.29,200.39,197.08,88.2,35.71
DEL100544,Hyderabad,17.41871437033923,78.36863419945844,6.86,5.78,Standard,Van,RT-173,20,11,8,17,0,0,1,8.54,2.86,1.21,1,1,476.59,150.94,260.07,78.8,69.46
DEL100545,Mumbai,19.124851031984097,72.83420496465479,20.3,6.65,Express,Van,RT-166,10,10,7,9,0,0,0,2.86,2.88,1.0,0,1,661.19,446.53,180.7,88.0,32.58
DEL100546,Delhi_NCR,28.50349628921921,77.16160083991218,20.4,1.21,Fragile,Van,RT-121,6,8,13,19,0,0,1,6.89,3.93,2.39,1,0,780.72,448.78,185.4,71.0,38.27
DEL100547,Chennai,12.852202319664167,80.1019160081623,14.13,1.69,Express,2-Wheeler,RT-177,6,7,13,13,0,0,1,2.17,2.71,1.6,0,1,345.95,169.52,142.89,84.8,24.49
DEL100548,Bangalore,12.876674083185652,77.46285247687528,18.97,5.66,Fragile,2-Wheeler,RT-141,20,4,8,18,0,0,1,11.4,4.89,2.47,1,1,684.85,227.6,331.05,74.3,36.11
DEL100549,Kolkata,22.437809013945742,88.31860122726856,3.81,4.11,Standard,3-Wheeler,RT-119,6,1,11,16,0,0,0,9.91,1.84,1.05,1,1,199.63,60.96,112.46,93.8,52.39
DEL100550,Bangalore,13.080904987852936,77.65021702517926,20.97,0.1,Standard,2-Wheeler,RT-147,12,1,28,16,0,0,0,6.34,3.1,0.85,1,1,447.43,251.58,204.67,82.7,21.34
DEL100551,Kolkata,22.579433704084746,88.30272108812284,13.34,0.96,Standard,2-Wheeler,RT-117,11,4,26,8,0,0,0,10.87,3.06,1.43,1,1,360.23,160.13,194.93,73.6,26.99
DEL100552,Hyderabad,17.576113801801487,78.43895526443302,7.14,1.37,Express,2-Wheeler,RT-176,5,5,18,10,0,0,1,3.11,1.79,0.78,1,1,204.94,85.63,102.55,85.5,28.72
DEL100553,Hyderabad,17.28048246837852,78.51597328064123,6.67,0.65,Heavy,2-Wheeler,RT-169,8,12,25,6,0,0,0,10.98,1.77,0.94,1,1,225.77,80.04,126.0,90.2,33.85
DEL100554,Pune,18.428459598369148,73.8535669428405,25.0,0.56,Fragile,2-Wheeler,RT-173,15,7,19,16,1,0,0,10.37,3.24,0.68,1,1,558.99,300.05,233.38,89.1,22.36
DEL100555,Bangalore,12.977594178551234,77.75597788363982,17.04,0.1,Standard,2-Wheeler,RT-105,24,4,6,11,1,0,1,6.9,4.3,1.88,1,1,526.72,204.51,342.52,74.1,30.91
DEL100556,Delhi_NCR,28.646773290170056,77.29158113622216,9.72,2.58,Standard,3-Wheeler,RT-138,11,10,22,17,0,1,1,8.09,5.02,3.23,1,0,587.28,155.47,263.76,52.7,60.44
DEL100557,Delhi_NCR,28.896408419499533,76.89204238392858,3.78,0.76,Heavy,3-Wheeler,RT-110,22,12,2,11,0,0,1,9.39,3.51,1.81,1,1,323.67,60.43,298.91,75.0,85.7
DEL100558,Chennai,12.959892610207808,80.1986440188994,21.57,0.13,Express,3-Wheeler,RT-124,8,1,28,17,1,0,1,3.46,3.1,1.17,1,1,518.08,345.12,172.36,83.6,24.02
DEL100559,Hyderabad,17.397639862488592,78.44385737634295,4.95,0.66,Standard,3-Wheeler,RT-154,21,11,13,9,0,0,0,6.64,1.7,0.31,1,1,284.17,79.14,227.53,81.5,57.45
DEL100560,Chennai,13.213044401022621,80.2785081611167,8.45,4.05,Standard,2-Wheeler,RT-157,15,10,23,9,1,0,0,11.61,2.53,0.91,1,1,327.86,101.43,208.68,86.6,38.79
DEL100561,Delhi_NCR,28.703952607045352,77.01656090250394,9.71,4.77,Express,2-Wheeler,RT-136,15,7,25,11,0,0,1,2.69,3.64,2.06,0,1,424.16,116.5,247.43,80.1,43.69
DEL100562,Delhi_NCR,28.811895192110647,77.46854235803949,6.6,1.65,Heavy,2-Wheeler,RT-115,24,2,28,12,1,0,1,7.65,4.15,2.09,1,1,437.64,79.22,337.42,78.5,66.29
DEL100563,Delhi_NCR,28.810599141275112,76.80109557363403,9.44,1.34,Standard,Van,RT-169,15,11,26,11,0,0,1,7.96,3.2,1.64,1,1,457.35,207.69,231.92,76.9,48.45
DEL100564,Mumbai,19.136380616582535,72.76534061443263,10.62,9.53,Standard,3-Wheeler,RT-172,19,2,11,17,1,0,1,8.31,3.73,1.87,1,1,528.8,169.93,282.62,72.7,49.79
