shipment_id,zone,latitude,longitude,distance_km,weight_kg,package_type,vehicle_type,route_id,stops_per_route,month,day,hour,is_weekend,is_festive,peak_hour,promised_delivery_hrs,actual_delivery_hrs,delay_hrs,on_time,first_attempt,total_cost_inr,fuel_cost_inr,labor_cost_inr,route_efficiency,cost_per_km,cluster,cluster_label
DEL100379,Mumbai,19.136279814118705,72.98569548542407,10.01,1.03,Heavy,2-Wheeler,RT-101,19,11,7,11,0,0,1,11.79,3.46,0.9796,1,1,313.4742,120.06,272.96,93.338,40.17,2,Cluster 2
DEL100380,Delhi_NCR,28.459168095461692,77.0869334227874,4.45,0.23,Heavy,3-Wheeler,RT-103,11,6,18,12,0,0,1,11.21,2.7,1.0106,1,1,317.8656,71.16,182.56,61.36,91.63,1,Overloaded Routes
DEL100381,Chennai,13.185920914254247,80.19595823798325,15.74,8.15,Heavy,Van,RT-115,16,11,8,13,0,0,1,7.31,3.78,0.9486,1,0,677.7810000000001,346.38,260.23,71.626,55.19,1,Overloaded Routes
DEL100382,Hyderabad,17.450155294929516,78.50571927630178,6.19,4.12,Standard,2-Wheeler,RT-153,11,6,14,19,0,0,1,6.31,2.65,0.8370000000000001,1,1,235.9734,74.3,180.8,94.51799999999999,48.86,0,Optimal
DEL100383,Pune,18.44611906328341,73.85867063249569,12.98,1.54,Heavy,2-Wheeler,RT-132,14,1,7,18,0,0,1,10.54,3.29,1.0602,1,1,317.8032,155.72,227.04,100.0,31.4,0,Optimal
DEL100384,Chennai,12.983804515496773,80.106549177133,23.23,0.63,Heavy,3-Wheeler,RT-108,24,3,28,9,1,0,0,8.34,3.87,0.6448,1,1,548.73,371.66,327.56,100.0,30.29,3,Cost-Heavy Routes
DEL100385,Kolkata,22.408467117361972,88.49109396528652,22.42,6.77,Express,2-Wheeler,RT-156,14,7,21,9,0,0,0,3.37,3.53,0.9424,1,1,536.7414,269.05,235.42,59.708,30.69,1,Overloaded Routes
DEL100386,Mumbai,18.972881864487768,72.90542362987165,12.85,1.06,Standard,2-Wheeler,RT-139,9,10,28,11,1,0,1,10.68,2.79,0.9982000000000001,1,1,239.4522,154.15,169.54,100.0,23.9,0,Optimal
DEL100387,Delhi_NCR,28.549362786794386,77.45847547158074,4.93,0.44,Standard,3-Wheeler,RT-151,22,3,27,10,0,1,1,9.75,4.14,1.3888,1,1,328.4424,78.86,320.85,95.10799999999999,85.43,2,Cluster 2
DEL100388,Chennai,12.95371870354631,80.20741420318473,10.43,2.07,Standard,2-Wheeler,RT-115,13,3,4,15,0,0,0,7.53,2.16,0.589,1,1,264.6306,125.21,179.74,90.624,32.52,0,Optimal
DEL100389,Kolkata,22.70545558766961,88.49467674837713,13.1,7.2,Express,3-Wheeler,RT-107,20,3,17,18,1,0,1,2.46,4.17,1.2957999999999998,0,0,556.3974000000001,209.53,305.82,48.498,54.47,1,Overloaded Routes
DEL100390,Ahmedabad,22.987220283569254,72.66052866195915,36.92,0.1,Express,Van,RT-159,11,12,5,19,1,0,1,2.12,5.04,1.364,0,1,829.725,812.24,264.32,82.246,28.81,3,Cost-Heavy Routes
DEL100391,Bangalore,12.960365410358262,77.61903910522987,2.6,0.68,Standard,3-Wheeler,RT-135,14,7,12,15,0,0,0,9.06,1.64,0.42160000000000003,1,1,148.6836,41.55,169.33,95.226,73.41,0,Optimal
DEL100392,Mumbai,18.910065987587178,72.77418045412713,10.46,6.97,Standard,3-Wheeler,RT-102,9,4,9,17,0,0,1,11.88,2.64,1.023,1,1,310.1436,167.32,164.34,93.80999999999999,38.02,0,Optimal
DEL100393,Kolkata,22.654778757440816,88.37376140332435,15.42,0.47,Standard,2-Wheeler,RT-114,11,4,26,13,1,0,1,6.38,2.59,0.7874,1,1,246.3006,185.06,178.59,98.176,20.48,0,Optimal
DEL100394,Mumbai,19.046582816176834,72.96885246859571,11.49,0.3,Express,Van,RT-122,9,3,20,10,0,0,1,2.54,2.29,0.7688,1,1,321.23519999999996,252.8,152.17,94.636,35.84,0,Optimal
DEL100395,Pune,18.591378224747775,73.79767245030081,12.26,2.11,Fragile,2-Wheeler,RT-102,19,10,13,13,0,0,1,9.76,2.94,0.6013999999999999,1,1,331.3752,147.13,254.99,98.412,34.65,2,Cluster 2
DEL100396,Kolkata,22.613578802317175,88.24737392879719,6.45,4.95,Standard,3-Wheeler,RT-129,23,11,25,14,0,0,0,7.83,2.88,0.5394,1,1,318.2088,103.16,284.9,91.33200000000001,63.27,2,Cluster 2
DEL100397,Bangalore,13.062981280110167,77.6799343046935,18.23,1.62,Standard,Van,RT-144,14,9,28,16,1,0,0,11.15,3.74,0.9176,1,1,483.2178,401.09,243.02,98.53,33.98,3,Cost-Heavy Routes
DEL100398,Chennai,13.232645848433384,80.1172395040891,11.01,13.04,Standard,3-Wheeler,RT-116,12,2,18,10,1,0,1,6.84,3.23,1.0726,1,1,367.94160000000005,176.12,209.02,100.0,42.85,0,Optimal
DEL100399,Chennai,12.872821888460502,80.17054676867329,12.23,2.84,Express,3-Wheeler,RT-157,13,4,20,11,1,0,1,3.1,3.54,1.1532,0,1,370.3518,195.74,227.73,96.28799999999998,38.81,2,Cluster 2
DEL100400,Delhi_NCR,28.53085284186795,76.9728851593504,19.34,0.19,Express,2-Wheeler,RT-157,15,8,9,11,0,0,1,3.91,4.83,1.5066000000000002,0,0,494.6838,232.03,288.9,58.646,32.8,1,Overloaded Routes
DEL100401,Pune,18.626563645130258,73.82486385995485,8.84,12.35,Fragile,2-Wheeler,RT-156,6,6,4,19,0,1,1,11.33,2.63,1.0292,1,1,371.9664,106.07,140.2,97.704,53.95,0,Optimal
DEL100402,Bangalore,12.895182404145022,77.71578939184629,21.74,1.31,Standard,Van,RT-106,7,7,21,12,0,0,1,7.04,4.09,1.3578,1,1,519.4878,478.2,199.15,100.0,30.64,3,Cost-Heavy Routes
DEL100403,Kolkata,22.557408944857688,88.47184869493431,4.34,0.85,Fragile,2-Wheeler,RT-138,17,7,27,16,1,0,0,7.98,2.36,0.6448,1,1,239.04660000000004,52.03,218.68,97.46799999999999,70.69,2,Cluster 2
DEL100404,Mumbai,18.879414770903974,72.89627135810201,12.65,2.04,Standard,3-Wheeler,RT-177,15,2,8,16,0,0,0,10.82,2.94,0.6758000000000001,1,1,354.0654,202.45,223.06,98.76599999999999,35.88,2,Cluster 2
DEL100405,Pune,18.40840340004582,73.7687959610366,6.18,0.91,Express,2-Wheeler,RT-157,14,4,1,10,0,0,1,3.91,2.54,0.7564,1,1,216.7542,74.14,201.05,94.04599999999999,44.98,0,Optimal
DEL100406,Mumbai,19.257896854004986,72.79177361133527,5.11,0.23,Standard,Van,RT-155,19,10,17,14,0,0,0,10.23,2.58,0.6572,1,1,281.6736,112.37,242.3,95.58,70.7,2,Cluster 2
DEL100407,Delhi_NCR,28.666210341137607,77.08776692182049,28.77,0.1,Heavy,2-Wheeler,RT-114,10,10,25,18,0,0,1,8.69,4.85,1.395,1,1,469.7628,345.24,249.86,90.624,20.93,3,Cost-Heavy Routes
DEL100408,Pune,18.486835831564708,74.01995000370619,4.51,1.49,Express,3-Wheeler,RT-143,5,6,9,13,1,0,1,3.35,1.3,0.5642,1,1,116.6568,72.11,85.53,100.0,33.18,0,Optimal
DEL100409,Delhi_NCR,28.410911698387743,77.2646527803229,11.14,4.53,Express,3-Wheeler,RT-111,18,3,20,19,0,0,1,2.78,3.9,1.364,0,1,373.50300000000004,178.22,280.63,86.49399999999999,42.99,2,Cluster 2
DEL100410,Mumbai,19.283527495396097,72.91805045503855,4.25,2.12,Heavy,3-Wheeler,RT-107,22,9,13,10,1,0,1,6.84,3.16,0.775,1,1,304.2858,68.03,286.73,94.04599999999999,91.75,2,Cluster 2
DEL100411,Ahmedabad,23.13736449240662,72.5104515758572,20.99,17.85,Standard,2-Wheeler,RT-179,15,4,2,8,0,0,0,6.26,3.3,0.5704,1,0,621.192,251.82,235.64,61.123999999999995,37.95,1,Overloaded Routes
DEL100412,Ahmedabad,23.03375866381483,72.55203155819241,8.28,0.85,Standard,3-Wheeler,RT-140,12,10,13,18,1,0,1,6.05,2.36,0.6634,1,1,250.1928,132.52,178.54,100.0,38.73,0,Optimal
DEL100413,Hyderabad,17.505787337743257,78.64345398167404,19.28,0.82,Heavy,2-Wheeler,RT-133,7,2,9,18,1,0,1,10.65,3.57,1.1904,1,1,337.5606,231.33,181.0,100.0,22.45,0,Optimal
DEL100414,Hyderabad,17.339785521855486,78.52896111051592,15.12,0.44,Standard,2-Wheeler,RT-145,18,6,20,21,0,0,0,6.34,3.41,0.775,1,1,368.5656,181.43,263.51,94.04599999999999,31.25,2,Cluster 2
DEL100415,Bangalore,12.86933417146591,77.64786558910006,33.9,0.45,Standard,2-Wheeler,RT-128,6,1,6,16,1,0,0,9.23,3.62,0.7315999999999999,1,1,451.3548,406.78,174.79,96.996,17.07,3,Cost-Heavy Routes
DEL100416,Mumbai,19.05876961900975,73.04160159888946,3.63,0.84,Standard,3-Wheeler,RT-115,20,6,28,19,0,0,1,8.2,2.82,0.7688,1,1,251.1756,58.04,258.8,87.43799999999999,88.77,2,Cluster 2
DEL100417,Mumbai,19.12383727271341,72.85485191162604,5.49,3.94,Express,2-Wheeler,RT-104,10,12,1,17,1,0,1,2.7,2.42,0.9796,1,1,215.59199999999998,65.86,164.77,100.0,50.36,0,Optimal
DEL100418,Chennai,12.895638313955173,80.13781170718373,18.69,5.9,Standard,Van,RT-104,5,10,28,17,1,1,1,10.44,3.93,1.426,1,1,529.9866000000001,411.19,177.38,99.356,36.35,3,Cost-Heavy Routes
DEL100419,Chennai,12.940126771980493,80.16274166533506,13.02,9.23,Standard,3-Wheeler,RT-129,18,1,25,14,1,0,0,6.33,2.35,0.2666,1,1,408.2598,208.26,226.32,93.69200000000001,40.21,2,Cluster 2
DEL100420,Kolkata,22.6977156202444,88.39642797589889,9.25,0.66,Standard,2-Wheeler,RT-149,14,8,5,11,0,0,1,7.91,2.95,1.023,1,1,263.4372,110.98,215.39,100.0,36.52,0,Optimal
DEL100421,Kolkata,22.583186818981027,88.24016910515422,30.44,5.33,Standard,3-Wheeler,RT-104,10,5,3,19,0,0,1,9.37,4.86,1.488,1,1,599.0478,487.03,250.1,100.0,25.23,3,Cost-Heavy Routes
DEL100422,Delhi_NCR,28.830069846674718,77.30597001224594,10.67,0.99,Heavy,Van,RT-112,13,6,4,12,0,0,1,8.41,3.72,1.3454,1,1,371.1006,234.76,234.21,85.904,44.59,2,Cluster 2
DEL100423,Bangalore,12.823683926665002,77.69774228403041,6.34,0.3,Fragile,2-Wheeler,RT-148,11,2,1,13,0,0,1,7.55,2.19,0.6324,1,1,202.6518,76.09,164.58,98.64799999999998,40.98,0,Optimal
DEL100424,Delhi_NCR,28.67176910867132,76.85720774202274,19.41,5.1,Express,3-Wheeler,RT-149,6,2,14,12,1,0,1,2.0,3.82,1.3144,0,1,424.78020000000004,310.56,181.6,97.822,28.06,3,Cost-Heavy Routes
DEL100425,Bangalore,12.96040522453503,77.61964370049552,10.89,2.53,Standard,3-Wheeler,RT-113,15,12,9,14,1,0,0,11.59,2.73,0.7192,1,1,310.5492,174.25,215.66,100.0,36.56,0,Optimal
DEL100426,Bangalore,12.858021089057146,77.78099435145009,11.41,0.45,Fragile,2-Wheeler,RT-145,18,9,24,13,1,0,1,8.5,3.22,0.8494,1,1,333.7932,136.93,256.71,91.922,37.5,2,Cluster 2
DEL100427,Pune,18.612493842870165,73.95070670119873,15.86,1.4,Express,Van,RT-133,9,3,4,7,0,0,0,3.33,2.47,0.6758000000000001,1,1,546.7410000000001,348.98,158.6,74.33999999999999,44.19,3,Cost-Heavy Routes
DEL100428,Mumbai,19.058033002450273,72.87352966247535,16.22,0.85,Standard,2-Wheeler,RT-170,13,6,18,18,1,0,1,7.84,3.16,0.8122,1,1,322.70160000000004,194.65,214.51,97.11399999999999,25.51,0,Optimal
DEL100429,Delhi_NCR,28.725486733575476,77.18180230858484,5.44,3.34,Fragile,2-Wheeler,RT-146,11,10,14,12,1,1,1,11.13,3.44,1.5685999999999998,1,1,264.7164,65.24,208.47,100.0,62.43,0,Optimal
DEL100430,Delhi_NCR,28.43113655294094,77.15875185413923,8.92,1.51,Heavy,Van,RT-159,18,5,25,14,1,0,0,9.41,2.67,0.651,1,1,337.6152,196.16,237.42,98.176,48.55,2,Cluster 2
DEL100431,Chennai,13.172561446893136,80.21480996939924,3.98,11.34,Express,3-Wheeler,RT-173,20,12,4,9,0,0,0,2.71,2.75,0.6324,1,1,307.5462,63.64,256.11,91.33200000000001,99.13,2,Cluster 2
DEL100432,Hyderabad,17.268184802143995,78.57519736978442,13.13,0.14,Express,Van,RT-178,20,4,25,6,0,0,0,2.3,2.8,0.42160000000000003,0,1,507.1248,288.89,258.05,63.956,49.51,1,Overloaded Routes
DEL100433,Delhi_NCR,28.500681891067984,76.98103458442162,28.48,1.1,Standard,3-Wheeler,RT-110,11,10,10,10,0,0,1,9.21,5.59,1.8290000000000002,1,1,653.3982000000001,455.76,283.53,63.483999999999995,29.41,3,Cost-Heavy Routes
DEL100434,Delhi_NCR,28.482353176716146,77.03115054541004,5.6,1.64,Standard,3-Wheeler,RT-149,14,2,3,16,0,0,0,8.49,2.41,0.5952,1,1,243.44580000000002,89.53,196.46,93.456,55.78,0,Optimal
DEL100435,Chennai,13.152700602275454,80.22984646487598,3.43,1.75,Express,Van,RT-103,10,8,23,8,0,0,0,3.71,1.53,0.3906,1,1,167.856,75.45,133.7,100.0,62.75,0,Optimal
DEL100436,Delhi_NCR,28.502440637075356,77.41448105470643,7.04,0.95,Standard,2-Wheeler,RT-140,21,10,7,18,1,0,1,6.6,3.55,1.0415999999999999,1,1,316.1184,84.53,292.15,89.20799999999998,57.53,2,Cluster 2
DEL100437,Kolkata,22.707853649233034,88.5047024487661,9.2,3.27,Standard,Van,RT-158,5,7,10,10,0,0,1,11.74,2.39,0.9672000000000001,1,1,273.4446,202.36,123.79,99.002,38.11,0,Optimal
DEL100438,Chennai,12.945518484552615,80.21280983604524,16.3,5.19,Heavy,3-Wheeler,RT-159,6,11,13,9,0,0,0,10.45,2.15,0.3906,1,1,302.0238,260.86,123.27,94.99,23.75,0,Optimal
DEL100439,Delhi_NCR,28.892494828070436,77.340408733417,8.6,6.98,Heavy,2-Wheeler,RT-161,18,2,4,9,0,0,0,6.79,2.78,0.6324,1,1,306.5244,103.22,241.36,84.72399999999999,45.69,2,Cluster 2
DEL100440,Delhi_NCR,28.41358371061278,76.84564321388234,13.27,4.09,Standard,3-Wheeler,RT-124,8,6,18,6,1,0,0,9.07,3.32,1.1532,1,1,333.2862,212.34,180.11,98.176,32.2,0,Optimal
DEL100441,Ahmedabad,23.042786275362467,72.68184404117231,7.74,4.75,Heavy,2-Wheeler,RT-178,13,8,11,17,1,0,1,9.33,2.62,0.8742,1,0,342.81,92.87,195.72,73.27799999999999,56.79,2,Cluster 2
DEL100442,Mumbai,19.092415809078723,72.89934375241029,9.52,2.0,Heavy,3-Wheeler,RT-132,10,7,25,18,1,0,1,7.01,3.0,1.2461999999999998,1,1,250.06019999999998,152.29,185.13,94.04599999999999,33.68,0,Optimal
DEL100443,Mumbai,18.897463164980486,72.94703403141729,6.2,4.37,Express,3-Wheeler,RT-118,21,1,4,15,0,0,0,2.19,3.31,0.9052,0,1,323.0994,99.16,283.86,94.636,66.84,2,Cluster 2
DEL100444,Kolkata,22.687736106210078,88.33314700262764,4.92,0.9,Standard,Van,RT-156,15,5,24,9,0,0,0,9.87,2.16,0.46499999999999997,1,1,258.1566,108.22,195.43,97.232,67.28,0,Optimal
DEL100445,Pune,18.59390296273133,74.03934299617023,16.64,1.27,Standard,2-Wheeler,RT-114,8,2,14,10,1,0,1,7.7,2.87,0.8370000000000001,1,1,301.73519999999996,199.69,164.35,96.28799999999998,23.25,0,Optimal
DEL100446,Ahmedabad,22.990753291825538,72.60466592623895,8.09,0.95,Standard,3-Wheeler,RT-140,13,6,18,13,0,0,1,7.99,2.93,0.9238,1,1,267.774,129.46,206.5,89.326,42.43,0,Optimal
DEL100447,Chennai,12.96485518323383,80.29821360475846,13.84,1.57,Standard,2-Wheeler,RT-168,20,7,8,19,0,0,1,6.73,2.89,0.5518,1,1,329.86980000000005,166.12,261.24,88.382,30.55,2,Cluster 2
DEL100448,Mumbai,19.109917014646523,72.94037472526509,6.13,0.84,Standard,3-Wheeler,RT-179,7,7,27,10,0,0,1,8.48,2.7,1.0664,1,1,185.22660000000002,98.1,150.67,100.0,38.73,0,Optimal
DEL100449,Delhi_NCR,28.798957079807945,77.07717933086371,10.71,8.15,Standard,3-Wheeler,RT-159,8,3,10,16,0,0,0,9.5,2.29,0.5766,1,1,307.04699999999997,171.42,144.05,100.0,36.74,0,Optimal
DEL100450,Kolkata,22.720281523942464,88.38656010353615,2.02,0.94,Standard,3-Wheeler,RT-121,7,7,5,12,1,0,1,6.7,2.16,0.868,1,1,136.7262,32.29,131.52,100.0,86.85,0,Optimal
DEL100451,Hyderabad,17.30528418799237,78.54356469135908,8.48,0.26,Fragile,Van,RT-142,17,5,23,11,0,0,1,9.69,3.5,1.147,1,1,364.1664,186.64,258.52,89.79799999999999,55.03,2,Cluster 2
DEL100452,Bangalore,13.07764147265339,77.56086658697363,6.58,1.87,Standard,Van,RT-131,23,8,7,12,0,0,1,8.39,3.85,1.0788,1,1,392.14500000000004,144.82,318.89,92.512,76.38,2,Cluster 2
DEL100453,Pune,18.614294814249686,74.02184297642972,20.51,0.15,Express,2-Wheeler,RT-112,5,12,12,8,0,0,0,2.96,1.7,0.2294,1,1,263.523,246.1,99.65,100.0,16.47,0,Optimal
DEL100454,Delhi_NCR,28.5384522436889,77.48846503090066,4.38,0.29,Express,2-Wheeler,RT-137,10,8,25,17,0,0,1,2.89,2.79,1.1036,1,1,188.37,52.55,177.8,93.69200000000001,55.14,0,Optimal
DEL100455,Bangalore,12.849249034817067,77.52070548394087,9.76,0.62,Standard,3-Wheeler,RT-125,7,7,3,10,0,0,1,9.41,2.31,0.7192,1,1,241.4256,156.24,136.88,100.0,31.7,0,Optimal
DEL100456,Delhi_NCR,28.492112419619012,77.42579279700551,13.04,1.56,Fragile,3-Wheeler,RT-104,7,6,26,16,0,0,0,9.68,3.01,1.054,1,1,299.49660000000006,208.57,161.26,94.16399999999999,29.46,0,Optimal
DEL100457,Bangalore,13.029002393313737,77.5032364991278,18.9,1.42,Express,2-Wheeler,RT-148,20,2,4,8,0,0,0,3.36,3.46,0.7315999999999999,1,1,395.0934,226.84,281.24,92.03999999999999,26.8,2,Cluster 2
DEL100458,Delhi_NCR,28.620161709184174,77.23070861754886,17.44,4.02,Standard,3-Wheeler,RT-104,14,6,10,19,0,0,1,10.54,4.16,1.3454,1,1,454.81020000000007,279.03,257.45,90.152,33.44,3,Cost-Heavy Routes
DEL100459,Delhi_NCR,28.44173204249469,77.41769145788514,10.25,3.36,Heavy,2-Wheeler,RT-170,21,12,4,9,0,0,0,6.82,3.19,0.7626,1,1,335.0724,123.0,279.65,92.15799999999999,41.91,2,Cluster 2
DEL100460,Delhi_NCR,28.801801767720765,77.15364474150364,11.15,1.39,Standard,2-Wheeler,RT-147,11,11,15,18,0,1,1,11.79,3.51,1.5190000000000001,1,1,263.913,133.8,210.89,98.294,30.35,0,Optimal
DEL100461,Hyderabad,17.58849431534071,78.44621634274628,20.5,1.02,Express,Van,RT-117,17,9,10,17,0,0,1,3.17,3.28,0.713,1,1,540.9612,450.96,250.84,88.02799999999999,33.83,3,Cost-Heavy Routes
DEL100462,Chennai,13.2436441276146,80.26697999970091,10.13,0.95,Standard,2-Wheeler,RT-105,15,2,21,19,0,0,1,9.37,2.62,0.5207999999999999,1,1,245.9106,121.55,211.79,97.586,31.13,0,Optimal
DEL100463,Hyderabad,17.47213494563888,78.35808421335352,11.88,3.72,Heavy,2-Wheeler,RT-165,14,1,22,13,1,0,1,11.34,2.99,0.8865999999999999,1,1,297.7962,142.52,216.69,94.75399999999999,32.15,0,Optimal
DEL100464,Ahmedabad,23.126385551660928,72.58549793758412,20.88,0.13,Standard,2-Wheeler,RT-176,11,11,16,16,0,0,0,8.29,3.82,1.0478,1,1,353.1372,250.55,221.7,98.53,21.68,3,Cost-Heavy Routes
DEL100465,Mumbai,18.923005032602116,72.75378225599273,36.53,0.1,Express,Van,RT-141,10,5,15,11,0,0,1,2.27,5.48,1.5438,0,1,841.0584,803.6,271.84,100.0,29.52,3,Cost-Heavy Routes
DEL100466,Mumbai,19.101890057637274,72.9082198866368,12.49,3.97,Standard,Van,RT-151,5,11,19,9,0,0,0,10.36,2.36,0.7502,1,1,370.3752,274.81,122.66,100.0,38.01,0,Optimal
DEL100467,Kolkata,22.651773767829205,88.51159031855623,14.54,1.62,Express,3-Wheeler,RT-110,21,6,20,12,1,0,1,2.75,4.22,1.2833999999999999,0,1,445.04460000000006,232.7,315.69,89.562,39.23,2,Cluster 2
DEL100468,Mumbai,18.885732963089364,72.96944894710211,17.14,0.35,Heavy,2-Wheeler,RT-125,16,3,19,9,0,0,0,6.97,3.56,0.8246,1,1,464.35740000000004,205.72,252.49,75.402,34.73,1,Overloaded Routes
DEL100469,Ahmedabad,22.987482388819515,72.67163541063144,20.77,0.67,Standard,Van,RT-120,8,8,18,20,0,0,1,9.86,3.46,1.0415999999999999,1,1,511.08720000000005,456.86,184.99,95.58,31.55,3,Cost-Heavy Routes
DEL100470,Delhi_NCR,28.809531756930827,77.17855562848987,19.17,6.74,Express,3-Wheeler,RT-165,7,7,26,8,1,0,0,2.08,2.72,0.7005999999999999,0,1,373.5966,306.74,151.3,100.0,24.98,0,Optimal
DEL100471,Ahmedabad,23.09204855972466,72.56287002263674,7.35,4.91,Standard,Van,RT-139,10,2,12,14,1,0,0,11.43,1.27,0.2046,1,1,255.76980000000003,161.72,124.41,100.0,44.61,0,Optimal
DEL100472,Delhi_NCR,28.635583949466405,77.37514582839734,12.99,3.09,Heavy,Van,RT-155,20,12,25,15,1,0,0,7.66,3.74,1.0788,1,0,598.2366000000001,285.78,291.07,51.68399999999999,59.04,1,Overloaded Routes
DEL100473,Pune,18.5148162992933,73.85733947959763,19.25,1.65,Standard,2-Wheeler,RT-150,17,7,16,13,0,0,1,6.77,3.37,0.7874,1,1,375.6792,230.96,254.01,97.94,25.02,3,Cost-Heavy Routes
DEL100474,Bangalore,12.972974356537605,77.73988723835302,23.25,1.84,Heavy,3-Wheeler,RT-119,13,1,1,15,0,1,0,7.49,4.84,1.5252,1,1,576.225,371.95,273.45,68.32199999999999,31.78,3,Cost-Heavy Routes
DEL100475,Ahmedabad,23.017041609474173,72.53475231862716,9.78,9.25,Heavy,2-Wheeler,RT-179,15,9,16,8,0,0,0,9.47,2.22,0.24180000000000001,1,1,313.17,117.31,197.59,97.586,41.07,0,Optimal
DEL100476,Delhi_NCR,28.75600701016539,77.37818474889566,12.8,8.44,Standard,2-Wheeler,RT-156,24,7,2,14,1,0,0,11.51,4.19,1.0415999999999999,1,1,431.7456,153.66,338.48,83.662,43.23,2,Cluster 2
DEL100477,Hyderabad,17.285223117483238,78.38395593946458,13.68,0.61,Standard,Van,RT-104,17,6,24,10,0,0,1,9.5,3.81,1.147,1,1,462.1812,301.03,269.48,80.712,43.3,1,Overloaded Routes
DEL100478,Ahmedabad,22.978394397952197,72.56958828231643,10.93,4.17,Standard,Van,RT-113,23,2,15,19,0,0,1,11.52,3.68,0.9672000000000001,1,1,572.0832,240.38,312.8,63.838,67.13,1,Overloaded Routes
DEL100479,Bangalore,12.957622842616894,77.71208921793716,12.61,0.55,Heavy,3-Wheeler,RT-123,7,3,7,17,1,0,1,10.62,3.49,1.3701999999999999,1,1,304.8396,201.75,178.32,100.0,30.99,0,Optimal
DEL100480,Hyderabad,17.477901654708585,78.51732499861745,1.92,0.6,Standard,3-Wheeler,RT-167,16,1,28,19,1,0,1,9.59,2.36,0.775,1,1,191.0064,30.73,210.52,89.916,127.5,2,Cluster 2
DEL100481,Chennai,12.990949978643862,80.31036188827119,45.0,2.82,Express,2-Wheeler,RT-151,23,10,1,7,1,0,0,2.02,6.97,1.7484,0,1,792.753,540.0,428.09,74.69399999999999,22.59,3,Cost-Heavy Routes
DEL100482,Bangalore,12.964950508589357,77.7926867283053,9.52,1.3,Heavy,2-Wheeler,RT-147,12,5,5,10,1,0,1,8.0,2.58,0.8432000000000001,1,1,231.5274,114.3,186.17,96.28799999999998,31.16,0,Optimal
DEL100483,Hyderabad,17.47194974840351,78.34419265954757,9.99,6.7,Standard,2-Wheeler,RT-146,18,9,10,9,1,0,0,6.34,3.02,0.7005999999999999,1,0,444.8418,119.84,249.74,72.452,57.1,1,Overloaded Routes
DEL100484,Hyderabad,17.486662146726403,78.4137864054011,3.15,0.23,Express,3-Wheeler,RT-159,13,6,22,6,0,0,0,2.94,1.28,0.0682,1,1,151.8114,50.33,148.8,100.0,61.87,0,Optimal
DEL100485,Pune,18.571581799171522,73.77089234444873,2.74,1.79,Standard,3-Wheeler,RT-172,21,5,21,10,1,0,1,6.37,2.96,0.775,1,1,265.1064,43.77,271.73,91.68599999999999,124.24,2,Cluster 2
DEL100486,Delhi_NCR,28.48744071858798,77.39901608123405,14.25,6.27,Standard,2-Wheeler,RT-102,10,12,4,16,1,0,0,7.01,3.15,0.9672000000000001,1,1,330.798,171.03,190.18,100.0,29.76,0,Optimal
DEL100487,Mumbai,18.952230800660583,73.00111233757288,19.29,5.86,Heavy,Van,RT-108,8,3,14,10,0,0,1,8.46,4.09,1.457,1,1,520.4861999999999,424.41,207.19,100.0,34.59,3,Cost-Heavy Routes
DEL100488,Ahmedabad,23.005855217690883,72.62857638201174,17.31,0.43,Standard,2-Wheeler,RT-123,8,5,13,13,0,0,1,9.09,3.94,1.5934,1,1,336.2268,207.72,202.0,93.102,24.9,3,Cost-Heavy Routes
DEL100489,Pune,18.573537643377456,73.90379642594351,6.12,1.14,Standard,Van,RT-103,23,8,1,18,1,0,1,7.3,3.22,0.9362,1,1,328.27860000000004,134.64,296.7,86.61200000000001,68.77,2,Cluster 2
DEL100490,Bangalore,12.906858736843857,77.52442553172989,16.73,2.41,Heavy,3-Wheeler,RT-108,16,12,16,16,0,1,0,10.4,4.26,1.3392000000000002,1,1,451.1286,267.71,277.1,97.11399999999999,34.57,3,Cost-Heavy Routes
DEL100491,Hyderabad,17.26161627409685,78.40638124043426,9.89,0.43,Standard,2-Wheeler,RT-100,6,2,23,12,1,0,1,9.54,3.09,1.1965999999999999,1,1,222.7212,118.67,156.24,100.0,28.87,0,Optimal
DEL100492,Mumbai,19.14392325573908,73.03149144553454,8.42,8.61,Fragile,Van,RT-134,21,5,9,11,0,0,1,10.15,3.93,1.2896,1,1,503.919,185.34,305.44,79.76799999999999,76.69,1,Overloaded Routes
DEL100493,Delhi_NCR,28.835602241131525,77.33624534357472,4.06,6.16,Fragile,3-Wheeler,RT-173,19,6,22,12,0,0,1,10.4,3.86,1.4631999999999998,1,0,503.3652,64.99,287.14,45.193999999999996,158.87,1,Overloaded Routes
DEL100494,Bangalore,13.075956570138654,77.6827447162166,6.65,0.46,Standard,3-Wheeler,RT-111,14,10,16,9,0,0,0,10.36,2.38,0.651,1,1,236.1684,106.34,195.17,98.53,45.56,0,Optimal
DEL100495,Mumbai,18.967129085904702,73.02215850921175,14.45,0.32,Standard,3-Wheeler,RT-117,7,8,19,15,0,0,0,11.62,2.47,0.9052,1,1,297.2892,231.15,142.31,100.0,26.38,0,Optimal
DEL100496,Hyderabad,17.484756309167043,78.49615422084315,12.91,0.22,Express,2-Wheeler,RT-177,24,8,15,11,0,0,1,2.37,4.15,1.085,0,0,535.977,154.91,337.09,57.348,53.23,1,Overloaded Routes
